title;relevancy;engagement;activity
tuncay ozkan;0.047768207;0.017966517;
tuncay sanli;0.100234926;0.036715666;
tuncel kurtiz;0.064212999;0.035592759;
turabi camkiran;0.010963195;0.018000544;
turan dursun;0.05403289;0.014291548;
turban;0.052466719;0.021947734;
turban takan kadinin ozgur insan olabilme ihtimali;0;0.018204709;
turgut ozal;0.136256852;0.016060977;
turgut ozal in oldugu gun yapilanlar;0.006264683;0.031305295;
turgut uyar;0.128425998;0.029535865;
turk;0.357870008;0.018068599;
turk askeri nin infaz videosu;0.000783085;0.021539404;
turk ateisti;0.001566171;0.016095005;
turk dizilerinde gorulen kliseler;0.003915427;0.026235198;
turk dizisi;0.01174628;0.017047775;
turk erkegi;0.046985121;0.036477474;
turk erkeginin cok yakisiklisin a verecegi cevap;0;0.021471349;
turk filmi replikleri;0.001566171;0.042602423;
turk futbolu;0.086922475;0.04318089;
turk futbolunda yabanci sinirlamasi;0.009397024;0.017966517;
turk futbolunun en buyuk sorunu;0.003132341;0.021981761;
turk gencinin omrunu mahveden uc sey;0.001566171;0.054443991;
turk halkinin cahil kalma nedeni;0.000783085;0.024703961;
turk halkinin en bilgili oldugu konu;0;0.017592215;
turk halkinin osmanli ya ozlem duyma sebepleri;0.001566171;0.028412958;
turk hava yollari;0.058731402;0.129236423;
turk insani;0.037588097;0.017149857;
turk insaninin temel sorunu;0.001566171;0.022696339;
turk kahvesi;0.041503524;0.043317;
turk kizi;0.124510572;0.123792024;
turk kizi vucudu;0.005481597;0.034469852;
turk kizinin boy ortalamasinin 172 cm olmasi;0;0.01752416;
turk kizinin en yetenekli oldugu konu;0.000783085;0.016741527;
turk kizinin got kalkikliginin sebebi;0.001566171;0.033006669;
turk kizinin suratinin genellikle asik olmasi;0;0.018885259;
turk kizlarinin %90 95 inin tas gibi olmasi;0.000783085;0.019225534;
turk kizlarinin kasli erkeklerden hoslanmamasi;0.002349256;0.022322036;
turk lirasinin simgesi;0.002349256;0.018136654;
turk medyasi;0.027407987;0.024703961;
turk oldugunu belli etmenin yollari;0.009397024;0.018272764;
turk olmasaydiniz ne olmak isterdiniz;0.000783085;0.019804002;
turk ordusu suriye ye girsin;0.002349256;0.019497754;
turk otomobil suruculerinin en cok yaptigi hata;0;0.025997006;
turk polisi;0.056382146;0.109874779;
turk rap tarihinin en iyi sarkisi;0;0.018919287;
turk rock tarihinin en iyi sarkisi;0.000783085;0.027051858;
turk silahli kuvvetleri;0.056382146;0.054443991;
turk solunun en buyuk hatasi;0.003132341;0.024295631;
turk telekom;0.101018011;0.074384102;
turk telekom arena;0.088488645;0.04535865;
turk televizyon tarihinin en kaliteli dizisi;0;0.043351028;
turk televizyonlarindaki unutulamayan anlar;0.008613939;0.023104669;
turk tipi akademisyen;0.016444792;0.022798421;
turk un gucunu goreceksiniz;0.003132341;0.015312372;
turk universitelerinin tek cumlelik ozetleri;0.000783085;0.039948278;
turk usulu cocuk yetistirme teknikleri;0.000783085;0.023172724;
turkan saylan;0.059514487;0.024159521;
turkce altyazi bombalari;0.005481597;0.034129577;
turkce dilbilgisi takintisi olan ruh hastalari;0.000783085;0.024397713;
turkce konusurken ingilizce kelime kullanmak;0.003915427;0.017047775;
turkce sarkilarda gecen acimasiz sorular;0.001566171;0.028753233;
turkce sarkilarda gecen mukemmel sozler;0.006264683;0.202939976;
turkce yetersiz bir dildir;0.003132341;0.0167075;
turkcede en az rastlanan isimler;0.002349256;0.052538451;
turkcede en kil olunan ifade;0;0.020484552;
turkcedeki en cirkin kelime;0.000783085;0.023751191;
turkcedeki en guzel kelime;0.002349256;0.023070641;
turkcedeki en huzunlu kelime;0;0.027256023;
turkceden ingilizceye direkt ceviri;0.003915427;0.0167075;
turkcell;0.154267815;0.136824554;
turkcell hatlarimizi iptal ediyoruz kampanyasi;0.008613939;0.059956445;
turkcell superonline;0.012529366;0.020416497;
turkcell superonline fiber internet;0.007830854;0.032802504;
turkceye sacma cevrilmis film isimleri;0.003915427;0.024669933;
turkishmusic.org daki sezen aksu tartismasi;0.071260767;0.01643528;
turkiye;1;0.181196407;
turkiye a milli basketbol takimi;0.005481597;0.01629917;
turkiye a milli futbol takimi;0.04385278;0.07292092;
turkiye bir duygu olsaydi hangisi olurdu;0.000783085;0.020790799;
turkiye bir film olsaydi hangisi olurdu;0.000783085;0.017830407;
turkiye cumhuriyeti;0.180892717;0.020314414;
turkiye de ateist nufusunun artmasi;0.002349256;0.020722744;
turkiye de bilimin gelismeme nedenleri;0.003915427;0.061759902;
turkiye de egitim kalitesini yukseltecek tek sey;0.000783085;0.031475432;
turkiye de kadin olmak;0.020360219;0.039335783;
turkiye de kahvalti kulturunun icler acisi olmasi;0;0.023581053;
turkiye de kimsenin nefret etmedigi tek kisi;0.002349256;0.022764394;
turkiye de kitap okunmamasinin sebepleri;0.000783085;0.033653192;
turkiye de siraya girme kulturunun olmamasi;0.002349256;0.021777596;
turkiye de sol neden halka ulasamiyor;0.000783085;0.024091466;
turkiye de yasamaktan nefret etme sebepleri;0.071260767;0.063801552;
turkiye deki egitim sistemi;0.008613939;0.041105213;
turkiye deki ilk kasirgaya verilebilecek isimler;0;0.016673472;
turkiye deki ogretmenlerin kalitesizligi;0.003132341;0.0266095;
turkiye den cikacak nba takimlarina isim onerileri;0;0.048489179;
turkiye den siktir olup gitmek;0.234142522;0.233360555;
turkiye futbol federasyonu;0.038371182;0.035422621;
turkiye hiristiyan olsaydi olabilecekler;0.001566171;0.03082891;
turkiye is bankasi;0.019577134;0.064107799;
turkiye komunist partisi;0.028974158;0.034946237;
turkiye nin asla duzelemeyecek olmasinin sebebi;0.001566171;0.045052402;
turkiye nin en sevimsiz sehri;0;0.027358105;
turkiye nin girisine yazilmasi gereken soz;0;0.080032666;
turkiye nin su an en cok ihtiyac duydugu sey;0.000783085;0.01725194;
turkiye nin su anki durumunu anlatan en iyi cumle;0.000783085;0.027902545;
turkiye nin tek cumlelik ozeti;0;0.018238737;
turkiye suriye savasi;0.003915427;0.026303253;
turklere ozgu davranislar;0.004698512;0.0153464;
turklere sorulan salak sorular;0.008613939;0.037804546;
turklerin hiristiyan olmasi halinde olabilecekler;0.000783085;0.018817204;
turklerin ingilizce yanlis telaffuz ettikleri;0.001566171;0.01725194;
turklerin ingilizcesi en kotu olan millet olmasi;0.000783085;0.03110113;
turklerin ogrenemedigi seyler;0.003915427;0.049169729;
turklerin tarihleri boyunca yaptigi en buyuk hata;0.003132341;0.0293317;
turktorrent.eu;0.001566171;0.015720702;
turkulerde gecen vurucu sozler;0;0.01561862;
tutunamayanlar;0.129209084;0.037260106;
tuvalete gidiyorum demenin alternatif yollari;0.000783085;0.019055397;
tuvaletten cikinca elini yikamayan insan;0;0.017558187;
tv8;0.09945184;0.033755274;
tv8 4 buyukler salon turnuvasi;0.003132341;0.026915748;
twilight;0.073610023;0.018170682;
twitter;0.577916993;0.166156254;
twitter da takip edilesi insanlar;0.002349256;0.018476929;
two and a half men;0.05403289;0.019055397;
tylol hot;0.021143305;0.017762352;
ubuntu;0.040720439;0.024737988;
ucuncu bogaz koprusu;0.007047768;0.018340819;
ucuncu dunya savasi;0.012529366;0.028174765;
uefa;0.169929522;0.018476929;
uefa sampiyonlar ligi;0.044635865;0.016401252;
ufo;0.073610023;0.014904042;
ufuk uras;0.048551292;0.032360147;
ug tek;0.014878622;0.012454063;
ugg;0.047768207;0.034197632;
ugur boral;0.054815975;0.015788757;
ugur dundar;0.106499608;0.024567851;
ugur isilak;0.023492561;0.022662311;
ugur isilak in koalisyon siiri;0.003915427;0.017285967;
ugur isilak in neset ertas halk ozani degil demesi;0.001566171;0.022219954;
ugur meleke;0.082223962;0.038995508;
ugur mumcu;0.147220047;0.035354566;
ugurcan;0.0321065;0.005138152;
ukrayna;0.092404072;0.017592215;
ulan istanbul;0.023492561;0.023955356;
ulker probis;0.007047768;0.023410916;
ulkeyi icine dustugu durumdan kurtaracak tek sey;0.000783085;0.020416497;
ulkeyi terk etmek isteyenlere destek platformu;0.002349256;0.021471349;
ultraslan;0.037588097;0.042704505;
uludag sozluk;0.029757244;0.029637947;
ulusoy;0.025058731;0.022253981;
umit karan;0.072826938;0.016911665;
umit kocasakal;0.019577134;0.01548251;
umit ozat;0.084573218;0.044644072;
umit ozdag;0.028191073;0.014087383;
umudu en iyi anlatan cumle;0.000783085;0.018306792;
umut;0.234142522;0.038348986;
umut bulut;0.151135474;0.079386144;
umut sarikaya;0.25293657;0.052572479;
umut sarikaya tipi mutsuzluk tanimlari;0.037588097;0.099938751;
unal aysal;0.123727486;0.086191643;
universite;0.08770556;0.016877637;
universite mezunlarinin issiz kalma sebebi;0;0.032155982;
universite mezunu oldugu halde calismayan kadin;0.003915427;0.017558187;
universite mezunu olup ev hanimligi yapan kadinlar;0.000783085;0.02769838;
universite tercihi yapacaklara tavsiyeler;0.006264683;0.16105213;
universitede en basarili olunan ders;0;0.036171226;
universitede fark edilen gercekler;0.000783085;0.0266095;
universitede okurken aile ile yasamak;0.004698512;0.02946781;
universitede zorunlu olmasi gereken dersler;0;0.022424119;
universitedeki bolumlerin tek cumlelik ozeti;0;0.049884307;
universitelerin tek cumlelik ozetleri;0;0.020926909;
universiteye yeni baslayacaklara tavsiyeler;0.007047768;0.084898598;
universiteyi kazan sana araba alacagim diyen baba;0;0.024465768;
unlu biriyle iliski yasamis sozluk yazarlari;0.005481597;0.090274942;
unlulere benzeyen sozluk yazarlari;0.001566171;0.03042058;
unlulerin oynadigi ak parti secim videosu;0.003132341;0.016775555;
unutmak;0.03367267;0.028446985;
unutulmayacak film sahneleri;0.003132341;0.042262148;
unutulmayan dede sozleri;0.000783085;0.044780182;
unutulmayan film replikleri;0.004698512;0.086872193;
unutulmayan garip arkadaslar;0.001566171;0.020450524;
unutulmayan kezban sozleri;0.021143305;0.068463318;
unutulmayan komutan sozleri;0;0.020688716;
unutulmayan usenme eylemleri;0.001566171;0.040526746;
unutulmayan usume anlari;0;0.023342861;
unutulmaz dizi replikleri;0.001566171;0.039608003;
unutulmaz hocalardan unutulmaz replikler;0.000783085;0.016231115;
ups;0.026624902;0.023104669;
upuzun saclarini kisacik kestiren kiz;0.002349256;0.04345311;
uretimi durdurulan lezzetli yiyecekler;0;0.024703961;
usain bolt;0.074393109;0.033925412;
uskudar;0.073610023;0.01561862;
uskudar a giderken;0.039937353;0.019735947;
usta nin hikayesi;0.025841817;0.021165101;
ustteki yazarin nickinin telaffuzu;0.000783085;0.030862937;
utopya;0.104933438;0.04318089;
utu yapan erkek;0.001566171;0.020110249;
uvey annenin cocuklara yaptigi akil almaz iskence;0.002349256;0.027392133;
uyandiktan sonra kurulan ilk cumle;0.000783085;0.020552607;
uyaninca akla gelen ilk sey;0.003915427;0.016741527;
uydunet;0.027407987;0.064856404;
uyku;0.086922475;0.054716211;
uyku sersemiyken yapilan salakliklar;0.003132341;0.016095005;
uykusuz;0.133124511;0.037021914;
uykusuzluk;0.0321065;0.035184429;
uyumadan once dusunulenler;0.003915427;0.020858854;
uyumaya calisirken basa gelecek en sinir olaylar;0.000783085;0.016673472;
uyuyamama nedenleri;0.000783085;0.021845651;
uyuyamamak;0.008613939;0.044099633;
uyuyan yolcunun suratina bosalan metro muavini;0.01174628;0.053865523;
uzak durulmasi gereken erkekler;0.002349256;0.025758813;
uzak durulmasi gereken insanlar;0.004698512;0.035558731;
uzak durulmasi gereken kadinlar;0.003915427;0.018374847;
uzak mesafe iliskisi;0.056382146;0.1173268;
uzak mesafe iliskisi yasayanlara tavsiyeler;0;0.022798421;
uzaylilarin dunyalilarla iletisim kurmamasi;0.001566171;0.020382469;
uzman sozluk kadrosu;0.000783085;0.035967061;
uzun sacli erkekler;0.004698512;0.023751191;
uzun sureli iliskinin sirri;0.002349256;0.049441949;
uzun yolda yolun az kaldigini gosteren kritik yer;0;0.021913706;
v;0.090054816;0.012011705;
v for vendetta;0.111981206;0.031339322;
vajina beyazlatma islemi sirasinda video paylasmak;0.003915427;0.033483054;
vakifbank;0.026624902;0.023444944;
vakit;0.068128426;0.015788757;
var misin yok musun;0.069694597;0.036613584;
vatan bilgisayar;0.034455756;0.042398258;
vatan partisi;0.025058731;0.01752416;
vatandaslar artik acil servise kiz bakmaya gidiyor;0.001566171;0.022662311;
vatanim sensin;0.009397024;0.040390636;
vatanim sensin dizisi 3. bolum fragmani;0.002349256;0.01725194;
vavien;0.035238841;0.01616306;
vazgecmek;0.017227878;0.016639445;
vedat milor;0.069694597;0.052436369;
vega;0.06577917;0.019667892;
vegan;0.021143305;0.017456105;
veli kavlak;0.083790133;0.026337281;
venedik;0.039154268;0.015822785;
vermicem vermicem;0.036021926;0.022424119;
vestel;0.034455756;0.022764394;
vibratore turkce isim onerileri;0.001566171;0.023308834;
vicdan;0.162881754;0.018272764;
vicdani ret;0.032889585;0.021471349;
victor valdes;0.030540329;0.01643528;
victoria s secret;0.058731402;0.015720702;
vikings;0.042286609;0.040492718;
vincent aboubakar;0.021143305;0.054852321;
viraja gereginden hizli girdiginin hissedildigi an;0.000783085;0.024091466;
viski;0.051683634;0.01711583;
viskisini yudumlayip hdp ye oy veren serefsizler;0.003132341;0.017660269;
vitor pereira;0.05403289;0.09058119;
viyana;0.068911511;0.023206751;
vize haftasi;0.025058731;0.022083844;
vladimir putin;0.04385278;0.044337825;
vodafone;0.089271731;0.095889479;
vodafone arena;0.064212999;0.092895059;
volkan babacan;0.037588097;0.025452566;
volkan demirel;0.1871574;0.159895195;
volkan konak;0.053249804;0.019055397;
volkan sen;0.085356304;0.049884307;
volkswagen;0.048551292;0.031135157;
volkswagen golf;0.026624902;0.059650197;
volkswagen passat;0.008613939;0.016945692;
volkswagen polo;0.010963195;0.018102627;
volkswagen scirocco;0.012529366;0.029229618;
vucut gelistirme;0.020360219;0.084932626;
vuvuzela;0.063429914;0.034265687;
watch_dogs;0.005481597;0.012726283;
watsons;0.007830854;0.02647339;
wayne rooney;0.064212999;0.017830407;
we only write english to this topic;0.001566171;0.028685178;
wesley sneijder;0.174628034;0.147441132;
westworld;0.028191073;0.051313461;
whatsapp;0.110415035;0.151932762;
whatsapp icin turkce karsilik onerileri;0;0.019667892;
whatsapp ta last seen i kapatan insan;0.002349256;0.039880223;
whatsapp web;0.004698512;0.017728324;
whiplash;0.035238841;0.045392677;
wi fi sifresini isteyen komsuyu savusturma yollari;0;0.024533823;
wikileaks;0.075176194;0.027358105;
wikipedia;0.144087706;0.017864434;
william shakespeare;0.076742365;0.016231115;
winamp;0.04385278;0.018340819;
windows 10;0.022709475;0.100108888;
windows 7;0.044635865;0.02987614;
windows 8;0.028191073;0.039744113;
windows 8.1;0.004698512;0.012828365;
windows live messenger;0.021143305;0.058969647;
windows vista;0.030540329;0.021505376;
woody allen;0.111198121;0.019872057;
work and travel;0.030540329;0.016741527;
world of warcraft;0.128425998;0.049986389;
world war z;0.018794049;0.017081802;
x men apocalypse;0.009397024;0.014359603;
xbox 360;0.035238841;0.013747108;
xbox one;0.019577134;0.011024908;
xhamster;0.035238841;0.014461685;
ya evlenelim ya da ben ayrilmak istiyorum;0.003915427;0.02729005;
yabanci olup da arabesk tadi veren parcalar;0.000783085;0.020518579;
yabanci sarkilarda gecen mukemmel sozler;0.001566171;0.04535865;
yagmur;0.107282694;0.039676058;
yagmur ve kapali hava seven insan;0.004698512;0.076697972;
yagmur yagarken dinlenecek sarkilar;0.002349256;0.02810671;
yahsi bati;0.05403289;0.020722744;
yahsi cazibe;0.02192639;0.012658228;
yakin arkadastan bir anda sogutan seyler;0;0.026065061;
yakisikli diye yutturulan unluler;0.001566171;0.017013747;
yakisikli erkek denilince akla gelen profil;0;0.01657139;
yakisikli olan ama sevgilisi olmayan erkek;0.003132341;0.045392677;
yakisikli zengin nazik zeki ve iyi sevisen erkek;0.007830854;0.01616306;
yalan;0.256068912;0.032258065;
yalan dunya;0.107282694;0.081019464;
yalcin kucuk;0.098668755;0.01643528;
yalniz yasamak;0.013312451;0.065639036;
yalniz yasayanlara tavsiyeler;0;0.023717163;
yalnizligin anlasildigi anlar;0.040720439;0.208792705;
yalnizligin en cok koydugu an;0.002349256;0.049680142;
yalnizligin en cok koydugu zaman;0;0.018136654;
yalnizligin iki kelimelik tanimi;0.001566171;0.045256567;
yalnizligin tek cumlelik ozeti;0.002349256;0.032802504;
yalnizlik;0.155050901;0.280760855;
yandex;0.030540329;0.031203212;
yanlis anlasilmis sarki sozleri;0.018794049;0.146862665;
yanlis numara diyaloglari;0.002349256;0.021165101;
yanlis telaffuzu daha guzel olan sozcukler;0.001566171;0.03110113;
yapi ve kredi bankasi;0.012529366;0.038927453;
yapilmis en aptalca dalginlik;0.037588097;0.273955356;
yaprak dokumu;0.115896633;0.048353069;
yaran anne diyaloglari;0.002349256;0.018987342;
yaran baba ogul diyaloglari;0.000783085;0.03150946;
yaran baba sozleri;0.003915427;0.014325575;
yaran baslik yonlendirmeleri;0.006264683;0.053184973;
yaran basliklar;0.044635865;0.093983939;
yaran diyaloglar;0.031323414;0.236116782;
yaran entry ler;0.006264683;0.054478018;
yaran facebook durum guncellemeleri;0.018794049;0.214509324;
yaran facebook yorumlari;0.001566171;0.027392133;
yaran fikralar;0.007830854;0.049646114;
yaran gif ler;0;0.009459643;
yaran inci sozluk entry leri;0.009397024;0.042568395;
yaran inci sozluk gorselleri;0;0.008302709;
yaran karikaturler;0;0.009765891;
yaran kisa mesajlar;0;0.014325575;
yaran kisisel iletiler;0.005481597;0.04644753;
yaran msn diyaloglari;0.004698512;0.04372533;
yaran okul muduru sozleri;0.000783085;0.025452566;
yaran olaylar;0.020360219;0.080236831;
yaran omegle diyaloglari;0.002349256;0.012794338;
yaran resozluk gorselleri;0.006264683;0.015686675;
yaran ruyalar;0.005481597;0.031441405;
yaran sevgili diyaloglari;0;0.01711583;
yaran telefon diyaloglari;0.005481597;0.015414455;
yaran tweet ler;0.004698512;0.039710086;
yaran whatsapp grup isimleri;0.001566171;0.033006669;
yaran yanlis anlamalar;0.013312451;0.02715394;
yaran yanlis okumalar;0.224745497;0.158976453;
yaran youtube videolari;0.012529366;0.048182932;
yaran youtube yorumlari;0.017227878;0.108751872;
yaran zaytung haberleri;0.009397024;0.020314414;
yaratici besiktas taraftari;0.0321065;0.016231115;
yarim kalip ziyan olan diziler;0;0.026677555;
yas ilerledikce katlanilmasi zor seyler;0.001566171;0.092044372;
yasam standardini iki katina cikaran seyler;0;0.025724786;
yasamak;0.056382146;0.024159521;
yasanabilecek en dumur olaylar;0.003132341;0.021709541;
yasar kemal;0.106499608;0.027630325;
yasar nuri ozturk;0.05559906;0.053355111;
yasemin mori;0.041503524;0.018340819;
yasin balkir;0.004698512;0.01752416;
yasin oztekin;0.056382146;0.03110113;
yasitlarin patir patir evleniyor olmasi;0.000783085;0.022117871;
